LATITUDE,LONGITUDE,probability
48.7780995501,2.2568646489,-0.08226802
48.7829934407,2.2568646489,-0.08122115
48.7878873313,2.2568646489,-0.07574763
48.7927812219,2.2568646489,-0.06557462
48.7976751125,2.2568646489,-0.05948956
48.8025690031,2.2568646489,-0.038066357
48.8074628937,2.2568646489,-0.034730047
48.8123567843,2.2568646489,-0.08834901
48.8172506749,2.2568646489,0.15841
48.8221445655,2.2568646489,0.44379094
48.8270384561,2.2568646489,0.595752
48.8319323467,2.2568646489,0.6946507
48.8368262373,2.2568646489,0.8219221
48.8417201279,2.2568646489,0.8974982
48.8466140185,2.2568646489,0.7294888
48.8515079091,2.2568646489,0.43051124
48.8564017997,2.2568646489,0.31105864
48.8612956903,2.2568646489,0.2774813
48.8661895809,2.2568646489,0.32096747
48.8710834715,2.2568646489,0.2842305
48.8759773621,2.2568646489,0.21485654
48.8808712527,2.2568646489,0.20909566
48.8857651433,2.2568646489,0.18450674
48.8906590339,2.2568646489,0.10519201
48.8955529245,2.2568646489,0.1234037
48.9004468151,2.2568646489,-0.014938016
48.9053407057,2.2568646489,0.0007943071
48.9102345963,2.2568646489,0.0030428604
48.9151284869,2.2568646489,-0.0050492217
48.9200223775,2.2568646489,-0.016036727
48.9249162681,2.2568646489,-0.027693223
48.9298101587,2.2568646489,-0.03563365
48.9347040493,2.2568646489,-0.038391184
48.9395979399,2.2568646489,-0.038391184
48.9444918305,2.2568646489,-0.04068329
48.9493857211,2.2568646489,-0.03920417
48.9542796117,2.2568646489,-0.039531637
48.9591735023,2.2568646489,-0.039531637
48.9640673929,2.2568646489,-0.039531637
48.9689612835,2.2568646489,-0.039531637
48.9738551741,2.2568646489,-0.039531637
48.9787490647,2.2568646489,-0.039531637
48.7389484253,2.2617585395,-0.06990341
48.7438423159,2.2617585395,-0.06990341
48.7487362065,2.2617585395,-0.06990341
48.7536300971,2.2617585395,-0.06990341
48.7585239877,2.2617585395,-0.06990341
48.7634178783,2.2617585395,-0.06990341
48.7683117689,2.2617585395,-0.080187246
48.7732056595,2.2617585395,-0.07885478
48.7780995501,2.2617585395,-0.07877159
48.7829934407,2.2617585395,-0.077724725
48.7878873313,2.2617585395,-0.072251216
48.7927812219,2.2617585395,-0.062078197
48.7976751125,2.2617585395,-0.055993132
48.8025690031,2.2617585395,-0.034569938
48.8074628937,2.2617585395,-0.03123363
48.8123567843,2.2617585395,-0.084852576
48.8172506749,2.2617585395,0.1619064
48.8221445655,2.2617585395,0.46457338
48.8270384561,2.2617585395,0.6777121
48.8319323467,2.2617585395,0.7766108
48.8368262373,2.2617585395,0.9038822
48.8417201279,2.2617585395,0.97945786
48.8466140185,2.2617585395,0.8114489
48.8515079091,2.2617585395,0.51247126
48.8564017997,2.2617585395,0.3930188
48.8612956903,2.2617585395,0.35944143
48.8661895809,2.2617585395,0.4056034
48.8710834715,2.2617585395,0.37082854
48.8759773621,2.2617585395,0.30145457
48.8808712527,2.2617585395,0.24764584
48.8857651433,2.2617585395,0.1962186
48.8906590339,2.2617585395,0.11690388
48.8955529245,2.2617585395,0.13511565
48.9004468151,2.2617585395,-0.0032261398
48.9053407057,2.2617585395,0.012506163
48.9102345963,2.2617585395,0.014754726
48.9151284869,2.2617585395,0.0066626654
48.9200223775,2.2617585395,-0.004324855
48.9249162681,2.2617585395,-0.015981346
48.9298101587,2.2617585395,-0.023921773
48.9347040493,2.2617585395,-0.026679311
48.9395979399,2.2617585395,-0.026679311
48.9444918305,2.2617585395,-0.0299627
48.9493857211,2.2617585395,-0.029586693
48.9542796117,2.2617585395,-0.02991416
48.9591735023,2.2617585395,-0.02991416
48.9640673929,2.2617585395,-0.02991416
48.9689612835,2.2617585395,-0.02991416
48.9738551741,2.2617585395,-0.02991416
48.9787490647,2.2617585395,-0.02991416
48.7389484253,2.2666524301,-0.068894185
48.7438423159,2.2666524301,-0.068894185
48.7487362065,2.2666524301,-0.068894185
48.7536300971,2.2666524301,-0.068894185
48.7585239877,2.2666524301,-0.068894185
48.7634178783,2.2666524301,-0.068894185
48.7683117689,2.2666524301,-0.07917802
48.7732056595,2.2666524301,-0.07784555
48.7780995501,2.2666524301,-0.07776237
48.7829934407,2.2666524301,-0.07671549
48.7878873313,2.2666524301,-0.07124199
48.7927812219,2.2666524301,-0.06106896
48.7976751125,2.2666524301,-0.054983903
48.8025690031,2.2666524301,-0.033560712
48.8074628937,2.2666524301,-0.030224405
48.8123567843,2.2666524301,-0.07011512
48.8172506749,2.2666524301,0.17664386
48.8221445655,2.2666524301,0.57939655
48.8270384561,2.2666524301,0.8785189
48.8319323467,2.2666524301,0.9774171
48.8368262373,2.2666524301,1.1046884
48.8417201279,2.2666524301,1.1802639
48.8466140185,2.2666524301,0.97808874
48.8515079091,2.2666524301,0.67911106
48.8564017997,2.2666524301,0.5760418
48.8612956903,2.2666524301,0.5424644
48.8661895809,2.2666524301,0.5886264
48.8710834715,2.2666524301,0.5538517
48.8759773621,2.2666524301,0.48447767
48.8808712527,2.2666524301,0.43066868
48.8857651433,2.2666524301,0.2855973
48.8906590339,2.2666524301,0.2062824
48.8955529245,2.2666524301,0.122127235
48.9004468151,2.2666524301,-0.016214496
48.9053407057,2.2666524301,0.01555478
48.9102345963,2.2666524301,0.017803336
48.9151284869,2.2666524301,0.015215909
48.9200223775,2.2666524301,0.0042283894
48.9249162681,2.2666524301,-0.007428108
48.9298101587,2.2666524301,-0.015368527
48.9347040493,2.2666524301,-0.01812607
48.9395979399,2.2666524301,-0.01812607
48.9444918305,2.2666524301,-0.02140946
48.9493857211,2.2666524301,-0.021033457
48.9542796117,2.2666524301,-0.021360919
48.9591735023,2.2666524301,-0.021360919
48.9640673929,2.2666524301,-0.021360919
48.9689612835,2.2666524301,-0.021360919
48.9738551741,2.2666524301,-0.021360919
48.9787490647,2.2666524301,-0.021360919
48.7389484253,2.2715463207,-0.060608067
48.7438423159,2.2715463207,-0.060608067
48.7487362065,2.2715463207,-0.060608067
48.7536300971,2.2715463207,-0.060608067
48.7585239877,2.2715463207,-0.060608067
48.7634178783,2.2715463207,-0.060608067
48.7683117689,2.2715463207,-0.07089191
48.7732056595,2.2715463207,-0.06955943
48.7780995501,2.2715463207,-0.069476254
48.7829934407,2.2715463207,-0.06842938
48.7878873313,2.2715463207,-0.06295587
48.7927812219,2.2715463207,-0.05278285
48.7976751125,2.2715463207,-0.046697795
48.8025690031,2.2715463207,-0.025274599
48.8074628937,2.2715463207,-0.021938289
48.8123567843,2.2715463207,-0.087112784
48.8172506749,2.2715463207,0.24381024
48.8221445655,2.2715463207,0.6952176
48.8270384561,2.2715463207,0.99433964
48.8319323467,2.2715463207,1.0398809
48.8368262373,2.2715463207,1.1671523
48.8417201279,2.2715463207,1.2427279
48.8466140185,2.2715463207,1.0405518
48.8515079091,2.2715463207,0.75324357
48.8564017997,2.2715463207,0.7002999
48.8612956903,2.2715463207,0.6667224
48.8661895809,2.2715463207,0.7128844
48.8710834715,2.2715463207,0.6916876
48.8759773621,2.2715463207,0.68176126
48.8808712527,2.2715463207,0.6279523
48.8857651433,2.2715463207,0.47775835
48.8906590339,2.2715463207,0.39844373
48.8955529245,2.2715463207,0.2755278
48.9004468151,2.2715463207,0.10970444
48.9053407057,2.2715463207,0.016586492
48.9102345963,2.2715463207,0.0272262
48.9151284869,2.2715463207,0.024638748
48.9200223775,2.2715463207,0.013651249
48.9249162681,2.2715463207,0.0019947467
48.9298101587,2.2715463207,-0.0059456713
48.9347040493,2.2715463207,-0.008703214
48.9395979399,2.2715463207,-0.008703214
48.9444918305,2.2715463207,-0.011986602
48.9493857211,2.2715463207,-0.011610598
48.9542796117,2.2715463207,-0.011938061
48.9591735023,2.2715463207,-0.011938061
48.9640673929,2.2715463207,-0.011938061
48.9689612835,2.2715463207,-0.011938061
48.9738551741,2.2715463207,-0.011938061
48.9787490647,2.2715463207,-0.011938061
48.7389484253,2.2764402113,-0.050902117
48.7438423159,2.2764402113,-0.050902117
48.7487362065,2.2764402113,-0.050902117
48.7536300971,2.2764402113,-0.050902117
48.7585239877,2.2764402113,-0.050902117
48.7634178783,2.2764402113,-0.050902117
48.7683117689,2.2764402113,-0.06118596
48.7732056595,2.2764402113,-0.05985348
48.7780995501,2.2764402113,-0.059770297
48.7829934407,2.2764402113,-0.058723424
48.7878873313,2.2764402113,-0.053249918
48.7927812219,2.2764402113,-0.0430769
48.7976751125,2.2764402113,-0.036991842
48.8025690031,2.2764402113,-0.0155686475
48.8074628937,2.2764402113,-0.012232338
48.8123567843,2.2764402113,-0.08704673
48.8172506749,2.2764402113,0.33851743
48.8221445655,2.2764402113,0.79745686
48.8270384561,2.2764402113,1.0710745
48.8319323467,2.2764402113,1.1300118
48.8368262373,2.2764402113,1.2287407
48.8417201279,2.2764402113,1.3039191
48.8466140185,2.2764402113,1.101743
48.8515079091,2.2764402113,0.8144349
48.8564017997,2.2764402113,0.76465726
48.8612956903,2.2764402113,0.7736416
48.8661895809,2.2764402113,0.8198036
48.8710834715,2.2764402113,0.85033387
48.8759773621,2.2764402113,0.84040767
48.8808712527,2.2764402113,0.8613987
48.8857651433,2.2764402113,0.6470106
48.8906590339,2.2764402113,0.56769574
48.8955529245,2.2764402113,0.4422179
48.9004468151,2.2764402113,0.28136045
48.9053407057,2.2764402113,0.01880064
48.9102345963,2.2764402113,0.029440347
48.9151284869,2.2764402113,0.026852896
48.9200223775,2.2764402113,0.015865397
48.9249162681,2.2764402113,0.004208896
48.9298101587,2.2764402113,-0.0037315239
48.9347040493,2.2764402113,-0.0064890655
48.9395979399,2.2764402113,-0.0064890655
48.9444918305,2.2764402113,-0.009772455
48.9493857211,2.2764402113,-0.0093964515
48.9542796117,2.2764402113,-0.009723915
48.9591735023,2.2764402113,-0.009723915
48.9640673929,2.2764402113,-0.009723915
48.9689612835,2.2764402113,-0.009723915
48.9738551741,2.2764402113,-0.009723915
48.9787490647,2.2764402113,-0.009723915
48.7389484253,2.2813341019,-0.050353885
48.7438423159,2.2813341019,-0.050353885
48.7487362065,2.2813341019,-0.050353885
48.7536300971,2.2813341019,-0.050353885
48.7585239877,2.2813341019,-0.050353885
48.7634178783,2.2813341019,-0.050353885
48.7683117689,2.2813341019,-0.06606762
48.7732056595,2.2813341019,-0.064735144
48.7780995501,2.2813341019,-0.06465196
48.7829934407,2.2813341019,-0.06360509
48.7878873313,2.2813341019,-0.058131587
48.7927812219,2.2813341019,-0.04795856
48.7976751125,2.2813341019,-0.04187351
48.8025690031,2.2813341019,-0.020450313
48.8074628937,2.2813341019,-0.017113999
48.8123567843,2.2813341019,-0.091928385
48.8172506749,2.2813341019,0.33363572
48.8221445655,2.2813341019,0.906672
48.8270384561,2.2813341019,1.1665382
48.8319323467,2.2813341019,1.2481188
48.8368262373,2.2813341019,1.3468477
48.8417201279,2.2813341019,1.4246632
48.8466140185,2.2813341019,1.222487
48.8515079091,2.2813341019,0.9351785
48.8564017997,2.2813341019,0.885401
48.8612956903,2.2813341019,0.89438564
48.8661895809,2.2813341019,0.9405476
48.8710834715,2.2813341019,0.974484
48.8759773621,2.2813341019,1.0019854
48.8808712527,2.2813341019,1.0229766
48.8857651433,2.2813341019,0.7976753
48.8906590339,2.2813341019,0.66092044
48.8955529245,2.2813341019,0.5354421
48.9004468151,2.2813341019,0.2969807
48.9053407057,2.2813341019,0.024868462
48.9102345963,2.2813341019,0.035508174
48.9151284869,2.2813341019,0.032920733
48.9200223775,2.2813341019,0.02193323
48.9249162681,2.2813341019,0.010276717
48.9298101587,2.2813341019,0.0023363002
48.9347040493,2.2813341019,-0.00042124133
48.9395979399,2.2813341019,-0.00042124133
48.9444918305,2.2813341019,-0.0037046294
48.9493857211,2.2813341019,-0.003659341
48.9542796117,2.2813341019,-0.0039868043
48.9591735023,2.2813341019,-0.0039868043
48.9640673929,2.2813341019,-0.0039868043
48.9689612835,2.2813341019,-0.0039868043
48.9738551741,2.2813341019,-0.0039868043
48.9787490647,2.2813341019,-0.0039868043
48.7389484253,2.2862279925,0.000382445
48.7438423159,2.2862279925,0.000382445
48.7487362065,2.2862279925,0.000382445
48.7536300971,2.2862279925,0.000382445
48.7585239877,2.2862279925,0.000382445
48.7634178783,2.2862279925,0.000382445
48.7683117689,2.2862279925,-0.0128418105
48.7732056595,2.2862279925,-0.008302168
48.7780995501,2.2862279925,-0.008218986
48.7829934407,2.2862279925,-0.00717213
48.7878873313,2.2862279925,0.00080669724
48.7927812219,2.2862279925,0.0139699
48.7976751125,2.2862279925,0.017403366
48.8025690031,2.2862279925,0.03882654
48.8074628937,2.2862279925,0.050035644
48.8123567843,2.2862279925,-0.016833063
48.8172506749,2.2862279925,0.45784053
48.8221445655,2.2862279925,1.0308774
48.8270384561,2.2862279925,1.2521765
48.8319323467,2.2862279925,1.3074352
48.8368262373,2.2862279925,1.406164
