LATITUDE,LONGITUDE,probability
48.8906590339,2.2617585395,0.1585898
48.8955529245,2.2617585395,0.1646556
48.9004468151,2.2617585395,0.13556947
48.9053407057,2.2617585395,0.059478614
48.9102345963,2.2617585395,0.049229816
48.9151284869,2.2617585395,0.03826264
48.9200223775,2.2617585395,0.03968992
48.9249162681,2.2617585395,0.033114847
48.9298101587,2.2617585395,0.029814756
48.9347040493,2.2617585395,0.027648471
48.9395979399,2.2617585395,0.027648471
48.9444918305,2.2617585395,0.026082875
48.9493857211,2.2617585395,0.021242492
48.9542796117,2.2617585395,0.017517889
48.9591735023,2.2617585395,0.017517889
48.9640673929,2.2617585395,0.017517889
48.9689612835,2.2617585395,0.017517889
48.9738551741,2.2617585395,0.017517889
48.9787490647,2.2617585395,0.017517889
48.7389484253,2.2666524301,0.0069597936
48.7438423159,2.2666524301,0.0069597936
48.7487362065,2.2666524301,0.0069597936
48.7536300971,2.2666524301,0.0069597936
48.7585239877,2.2666524301,0.0069597936
48.7634178783,2.2666524301,0.0069597936
48.7683117689,2.2666524301,0.013810042
48.7732056595,2.2666524301,0.009941475
48.7780995501,2.2666524301,0.010274475
48.7829934407,2.2666524301,0.011511705
48.7878873313,2.2666524301,0.013833241
48.7927812219,2.2666524301,0.018061228
48.7976751125,2.2666524301,0.026682494
48.8025690031,2.2666524301,0.032336928
48.8074628937,2.2666524301,0.032782838
48.8123567843,2.2666524301,0.026047673
48.8172506749,2.2666524301,0.018035708
48.8221445655,2.2666524301,0.037882693
48.8270384561,2.2666524301,0.2073726
48.8319323467,2.2666524301,0.23234555
48.8368262373,2.2666524301,0.26146793
48.8417201279,2.2666524301,0.28765884
48.8466140185,2.2666524301,0.28111398
48.8515079091,2.2666524301,0.30228153
48.8564017997,2.2666524301,0.22981736
48.8612956903,2.2666524301,0.19394635
48.8661895809,2.2666524301,0.20952162
48.8710834715,2.2666524301,0.21241057
48.8759773621,2.2666524301,0.19655551
48.8808712527,2.2666524301,0.123105586
48.8857651433,2.2666524301,0.1688142
48.8906590339,2.2666524301,0.16284363
48.8955529245,2.2666524301,0.15585276
48.9004468151,2.2666524301,0.12676668
48.9053407057,2.2666524301,0.0668881
48.9102345963,2.2666524301,0.056639306
48.9151284869,2.2666524301,0.045672137
48.9200223775,2.2666524301,0.047099415
48.9249162681,2.2666524301,0.040524345
48.9298101587,2.2666524301,0.037224248
48.9347040493,2.2666524301,0.03505796
48.9395979399,2.2666524301,0.03505796
48.9444918305,2.2666524301,0.033492364
48.9493857211,2.2666524301,0.028651977
48.9542796117,2.2666524301,0.02492738
48.9591735023,2.2666524301,0.02492738
48.9640673929,2.2666524301,0.02492738
48.9689612835,2.2666524301,0.02492738
48.9738551741,2.2666524301,0.02492738
48.9787490647,2.2666524301,0.02492738
48.7389484253,2.2715463207,0.012787803
48.7438423159,2.2715463207,0.012787803
48.7487362065,2.2715463207,0.012787803
48.7536300971,2.2715463207,0.012787803
48.7585239877,2.2715463207,0.012787803
48.7634178783,2.2715463207,0.012787803
48.7683117689,2.2715463207,0.019638052
48.7732056595,2.2715463207,0.015769485
48.7780995501,2.2715463207,0.016102483
48.7829934407,2.2715463207,0.017339714
48.7878873313,2.2715463207,0.01966125
48.7927812219,2.2715463207,0.023889236
48.7976751125,2.2715463207,0.0325105
